20180119;041500;1.2236200;1.2243100;1.2235000;1.2241500;17352
20180119;043000;1.2241800;1.2245500;1.2231000;1.2234800;19186
20180119;044500;1.2235700;1.2242200;1.2231400;1.2240500;16494
20180119;050000;1.2240500;1.2244100;1.2237000;1.2243300;13446
20180119;051500;1.2243400;1.2256100;1.2241000;1.2247300;20379
20180119;053000;1.2247500;1.2254300;1.2244000;1.2246200;16313
20180119;054500;1.2246500;1.2247500;1.2239000;1.2242300;18322
20180119;060000;1.2241600;1.2246700;1.2239000;1.2244500;14819
20180119;061500;1.2244700;1.2248300;1.2241900;1.2246700;14566
20180119;063000;1.2247000;1.2265200;1.2245800;1.2260700;21789
20180119;064500;1.2261600;1.2270100;1.2257900;1.2264700;19634
20180119;070000;1.2264400;1.2269200;1.2261000;1.2265900;13055
20180119;071500;1.2266900;1.2267000;1.2259000;1.2261500;14089
20180119;073000;1.2261600;1.2265800;1.2259000;1.2262600;11293
20180119;074500;1.2262600;1.2263700;1.2257800;1.2261900;11729
20180119;080000;1.2263000;1.2263600;1.2259000;1.2262100;8255
20180119;081500;1.2262200;1.2264000;1.2258000;1.2260200;8393
20180119;083000;1.2260100;1.2261000;1.2251900;1.2257000;11918
20180119;084500;1.2257000;1.2262200;1.2253900;1.2261100;11634
20180119;090000;1.2261100;1.2262200;1.2255000;1.2260700;6534
20180119;091500;1.2260600;1.2268400;1.2256000;1.2262900;16460
20180119;093000;1.2263700;1.2265200;1.2258000;1.2264600;10671
20180119;094500;1.2263900;1.2266800;1.2256000;1.2260500;13751
20180119;100000;1.2260700;1.2266100;1.2256000;1.2258300;17989
20180119;101500;1.2259000;1.2262500;1.2249900;1.2256500;21997
20180119;103000;1.2256500;1.2266200;1.2251000;1.2264600;24601
20180119;104500;1.2264900;1.2280000;1.2260000;1.2277900;29987
20180119;110000;1.2278500;1.2278700;1.2268900;1.2272000;26096
20180119;111500;1.2271400;1.2272200;1.2261000;1.2268800;33049
20180119;113000;1.2268800;1.2278000;1.2266000;1.2277500;29334
20180119;114500;1.2277000;1.2280000;1.2268000;1.2270900;23265
20180119;120000;1.2270800;1.2285000;1.2269000;1.2283000;27373
20180119;121500;1.2283100;1.2283700;1.2263000;1.2266600;22623
20180119;123000;1.2266700;1.2282300;1.2264000;1.2278500;23530
20180119;124500;1.2279100;1.2295400;1.2272000;1.2281800;34894
20180119;130000;1.2282600;1.2284400;1.2275000;1.2281700;26695
20180119;131500;1.2281600;1.2283700;1.2274000;1.2277400;22714
20180119;133000;1.2277300;1.2284100;1.2273000;1.2281700;20585
20180119;134500;1.2281800;1.2283400;1.2268000;1.2270200;19085
20180119;140000;1.2270200;1.2274200;1.2265000;1.2274100;21191
20180119;141500;1.2274100;1.2277300;1.2263900;1.2266200;17532
20180119;143000;1.2266400;1.2271200;1.2263000;1.2265300;17716
20180119;144500;1.2266100;1.2267800;1.2255000;1.2259100;25754
20180119;150000;1.2258300;1.2273800;1.2255800;1.2273300;22337
20180119;151500;1.2273200;1.2273300;1.2257000;1.2261900;19043
20180119;153000;1.2262100;1.2262100;1.2252000;1.2254800;19498
20180119;154500;1.2254900;1.2263200;1.2251900;1.2259800;16214
20180119;160000;1.2258900;1.2264500;1.2252900;1.2257000;18811
20180119;161500;1.2257200;1.2260200;1.2249000;1.2254500;30126
20180119;163000;1.2254500;1.2260200;1.2246000;1.2255500;33294
20180119;164500;1.2254700;1.2270000;1.2246800;1.2254600;48756
20180119;170000;1.2254700;1.2265600;1.2238000;1.2243200;35765
20180119;171500;1.2243400;1.2244800;1.2229000;1.2238200;36867
20180119;173000;1.2239000;1.2250000;1.2236000;1.2241000;27072
20180119;174500;1.2241700;1.2245000;1.2233000;1.2243600;36980
20180119;180000;1.2244300;1.2252700;1.2236000;1.2249700;26533
20180119;181500;1.2250300;1.2257300;1.2243000;1.2247000;37071
20180119;183000;1.2247000;1.2247300;1.2236900;1.2240200;32996
20180119;184500;1.2240300;1.2244800;1.2236000;1.2242200;26946
20180119;190000;1.2242500;1.2242600;1.2217000;1.2220900;43427
20180119;191500;1.2221200;1.2232000;1.2219000;1.2227700;30325
20180119;193000;1.2227800;1.2232600;1.2225900;1.2228200;20086
20180119;194500;1.2227700;1.2240000;1.2225900;1.2234000;21741
20180119;200000;1.2234900;1.2240000;1.2230900;1.2237400;21179
20180119;201500;1.2237500;1.2243300;1.2234000;1.2238200;18393
20180119;203000;1.2237900;1.2240300;1.2230600;1.2232500;17272
20180119;204500;1.2231800;1.2239300;1.2230900;1.2234600;17112
20180119;210000;1.2234400;1.2237300;1.2230000;1.2232500;17048
20180119;211500;1.2232400;1.2232700;1.2219900;1.2222400;18976
20180119;213000;1.2223300;1.2231600;1.2222000;1.2228700;14664
20180119;214500;1.2228000;1.2230000;1.2217800;1.2221400;13280
20180119;220000;1.2221400;1.2232800;1.2219000;1.2232500;13974
20180119;221500;1.2232700;1.2238700;1.2230000;1.2236800;18853
20180119;223000;1.2235500;1.2238000;1.2231900;1.2234400;14154
20180119;224500;1.2234400;1.2236000;1.2230800;1.2234000;11114
20180119;230000;1.2234900;1.2237300;1.2230000;1.2233000;15593
20180119;231500;1.2233100;1.2234500;1.2228800;1.2234000;12241
20180119;233000;1.2233800;1.2234300;1.2227900;1.2229000;11420
20180119;234500;1.2230300;1.2230500;1.2226000;1.2228800;9394
20180120;000000;1.2229600;1.2229900;1.2218000;1.2220700;12230
20180120;001500;1.2220700;1.2224000;1.2214000;1.2221000;14341
20180120;003000;1.2220200;1.2224900;1.2213000;1.2224300;21153
20180120;004500;1.2224500;1.2233800;1.2221000;1.2223800;25695
20180120;010000;1.2223200;1.2225400;1.2213100;1.2214000;10437
20180120;011500;1.2214300;1.2220500;1.2213300;1.2219500;19
20180121;211500;1.2261000;1.2268000;1.2259000;1.2264000;556
20180121;213000;1.2265000;1.2273000;1.2263900;1.2267000;605
20180121;214500;1.2270000;1.2270700;1.2261600;1.2261600;545
20180121;220000;1.2261500;1.2268000;1.2261000;1.2264000;480
20180121;221500;1.2265000;1.2270200;1.2264000;1.2267000;418
20180121;223000;1.2268000;1.2270000;1.2266000;1.2267400;419
20180121;224500;1.2267300;1.2270000;1.2266000;1.2267000;380
20180121;230000;1.2268000;1.2269000;1.2263600;1.2266500;538
20180121;231500;1.2266400;1.2268000;1.2261800;1.2264300;435
20180121;233000;1.2261700;1.2265000;1.2261400;1.2263700;351
20180121;234500;1.2263600;1.2273000;1.2263000;1.2272900;553
20180122;000000;1.2271000;1.2273000;1.2267800;1.2269100;633
20180122;001500;1.2269000;1.2274000;1.2265000;1.2267900;630
20180122;003000;1.2267800;1.2269000;1.2265000;1.2266000;595
20180122;004500;1.2265900;1.2270100;1.2264500;1.2267100;568
20180122;010000;1.2267000;1.2271000;1.2262000;1.2268800;663
20180122;011500;1.2268600;1.2272600;1.2258700;1.2260900;7961
20180122;013000;1.2261600;1.2264300;1.2253900;1.2255900;7130
20180122;014500;1.2255900;1.2261500;1.2253800;1.2255800;5758
20180122;020000;1.2256800;1.2262700;1.2255400;1.2257400;6192
20180122;021500;1.2258600;1.2259800;1.2247000;1.2249400;12115
20180122;023000;1.2249900;1.2250000;1.2232800;1.2246900;15472
20180122;024500;1.2246900;1.2252800;1.2245900;1.2252400;10364
